perl-Devel-Cover-Report-Coveralls	0.32
perl-Devel-Cycle	1.12
perl-Devel-Declare	0.006022
perl-Devel-Deprecations-Environmental	1.101
perl-Devel-Dumpvar	1.06
perl-Devel-FindPerl	0.016
perl-Devel-FindRef	1.46
perl-Devel-GlobalDestruction	0.14
perl-Devel-GlobalPhase	0.003003
perl-Devel-Hide	0.0015
perl-Devel-Leak	0.03
perl-Devel-LexAlias	0.05
perl-Devel-Local	0.22
perl-Devel-NYTProf	6.12
perl-Devel-OverloadInfo	0.007
perl-Devel-OverrideGlobalRequire	0.001
perl-Devel-PPPort	3.68
perl-Devel-PackagePath	0.03
perl-Devel-PartialDump	0.20
perl-Devel-PatchPerl	2.08
perl-Devel-Pointer	1.00
perl-Devel-REPL	1.003029
perl-Devel-Refactor	0.05
perl-Devel-Refcount	0.10
perl-Devel-Scooby	4.12
perl-Devel-SimpleTrace	0.08
perl-Devel-Size	0.83
perl-Devel-StackTrace	2.04
perl-Devel-StackTrace-AsHTML	0.15
perl-Devel-StackTrace-WithLexicals	2.01
perl-Devel-Symdump	2.18
perl-Devel-TakeHashArgs	0.006
perl-Devel-Trace	0.12
perl-Devel-UseAnyFunc	1
perl-Devel-ptkdb	1.1091
perl-Device-Modem	1.59
perl-Device-SerialPort	1.04
perl-Device-Yeelight	0.13
perl-Digest-BLAKE	0.05
perl-Digest-BMW	0.04
perl-Digest-BubbleBabble	0.02
perl-Digest-CRC	0.24
perl-Digest-ECHO	0.04
perl-Digest-EdonR	0.05
perl-Digest-Fugue	0.04
perl-Digest-GOST	0.06
perl-Digest-Groestl	0.05
perl-Digest-HMAC	1.04
perl-Digest-Hamsi	0.03
perl-Digest-JH	0.05
perl-Digest-JHash	0.10
perl-Digest-Keccak	0.05
perl-Digest-Luffa	0.04
perl-Digest-MD2	2.04
perl-Digest-MD4	1.9
perl-Digest-MD5	2.58
perl-Digest-MD5-File	0.08
perl-Digest-Nilsimsa	0.06
perl-Digest-Perl-MD5	1.9
perl-Digest-SHA	6.04
perl-Digest-SHA-PurePerl	6.04
perl-Digest-SHA1	2.13
perl-Digest-SHA3	1.05
perl-Digest-SHAvite3	0.02
perl-Digest-SIMD	0.05
perl-Digest-Shabal	0.05
perl-Digest-Whirlpool	2.04
perl-Dir-Self	0.11
perl-Directory-Queue	2.2
perl-Directory-Scratch	0.18
perl-Dist-CheckConflicts	0.11
perl-Dist-Metadata	0.927
perl-Dist-Zilla	6.030
perl-Dist-Zilla-App-Command-cover	1.101001
perl-Dist-Zilla-Plugin-ApacheTest	0.04
perl-Dist-Zilla-Plugin-AssertOS	0.08
perl-Dist-Zilla-Plugin-Authority	1.009
perl-Dist-Zilla-Plugin-AutoMetaResources	1.21
perl-Dist-Zilla-Plugin-AutoVersion-Relative	1.001001
perl-Dist-Zilla-Plugin-Bootstrap-lib	1.001002
perl-Dist-Zilla-Plugin-Bugtracker	1.111080
perl-Dist-Zilla-Plugin-Catalyst	0.15
perl-Dist-Zilla-Plugin-ChangelogFromGit	0.017
perl-Dist-Zilla-Plugin-CheckChangeLog	0.05
perl-Dist-Zilla-Plugin-CheckChangesHasContent	0.011
perl-Dist-Zilla-Plugin-CheckExtraTests	0.029
perl-Dist-Zilla-Plugin-Clean	0.07
perl-Dist-Zilla-Plugin-Config-Git	0.92
perl-Dist-Zilla-Plugin-CopyFilesFromBuild	0.170880
perl-Dist-Zilla-Plugin-CopyTo	0.11
perl-Dist-Zilla-Plugin-DualBuilders	1.002
perl-Dist-Zilla-Plugin-DynamicPrereqs	0.040
perl-Dist-Zilla-Plugin-FatPacker	1.161631
perl-Dist-Zilla-Plugin-Git	2.048
perl-Dist-Zilla-Plugin-GitFmtChanges	0.006
perl-Dist-Zilla-Plugin-GitObtain	0.06
perl-Dist-Zilla-Plugin-GithubMeta	0.58
perl-Dist-Zilla-Plugin-HasVersionTests	1.101420
perl-Dist-Zilla-Plugin-Homepage	1.101420
perl-Dist-Zilla-Plugin-InstallGuide	1.200014
perl-Dist-Zilla-Plugin-InstallRelease	0.008
perl-Dist-Zilla-Plugin-LatestPrereqs	0.4
perl-Dist-Zilla-Plugin-LocaleMsgfmt	1.203
perl-Dist-Zilla-Plugin-MakeMaker-Awesome	0.49
perl-Dist-Zilla-Plugin-MatchManifest	6.000
perl-Dist-Zilla-Plugin-Mercurial	0.08
perl-Dist-Zilla-Plugin-MetaResourcesFromGit	1.103620
perl-Dist-Zilla-Plugin-MinimumPerl	1.006
perl-Dist-Zilla-Plugin-ModuleBuild-XSOrPP	0.04
perl-Dist-Zilla-Plugin-NoAutomatedTesting	0.08
perl-Dist-Zilla-Plugin-OurPkgVersion	0.21
perl-Dist-Zilla-Plugin-PerlTidy	0.21
perl-Dist-Zilla-Plugin-PodPurler	0.094
perl-Dist-Zilla-Plugin-PodWeaver	4.010
perl-Dist-Zilla-Plugin-Prepender	2.004
perl-Dist-Zilla-Plugin-PromptIfStale	0.058
perl-Dist-Zilla-Plugin-PurePerlTests	0.06
perl-Dist-Zilla-Plugin-ReadmeAnyFromPod	0.163250
perl-Dist-Zilla-Plugin-ReadmeFromPod	0.37
perl-Dist-Zilla-Plugin-ReadmeMarkdownFromPod	0.141140
perl-Dist-Zilla-Plugin-ReportVersions	1.110730
perl-Dist-Zilla-Plugin-ReportVersions-Tiny	1.12
perl-Dist-Zilla-Plugin-Repository	0.24
perl-Dist-Zilla-Plugin-Rsync	0.1
perl-Dist-Zilla-Plugin-Signature	1.100930
perl-Dist-Zilla-Plugin-TaskWeaver	0.101629
perl-Dist-Zilla-Plugin-Test-CPAN-Changes	0.012
perl-Dist-Zilla-Plugin-Test-Compile	2.058
perl-Dist-Zilla-Plugin-Test-EOL	0.19
perl-Dist-Zilla-Plugin-Test-Kwalitee	2.12
perl-Dist-Zilla-Plugin-Test-MinimumVersion	2.000010
perl-Dist-Zilla-Plugin-Test-NoTabs	0.15
perl-Dist-Zilla-Plugin-Test-Perl-Critic	3.001
perl-Dist-Zilla-Plugin-Test-PodSpelling	2.007005
perl-Dist-Zilla-Plugin-Test-Portability	2.001001
perl-Dist-Zilla-Plugin-Test-ReportPrereqs	0.029
perl-Dist-Zilla-Plugin-Test-Synopsis	2.000007
perl-Dist-Zilla-Plugin-Test-Version	1.09
perl-Dist-Zilla-Plugin-Twitter	0.026
perl-Dist-Zilla-PluginBundle-BINGOS	0.20
perl-Dist-Zilla-Role-Bootstrap	1.001004
perl-Dist-Zilla-Role-FileWatcher	0.006
perl-Dist-Zilla-Role-ModuleMetadata	0.006
perl-Dist-Zilla-Role-PluginBundle-PluginRemover	0.105
perl-Dist-Zilla-Role-Tempdir	1.001003
perl-Dist-Zilla-Util-ConfigDumper	0.003009
perl-Dist-Zilla-Util-EmulatePhase	1.001002
perl-Dist-Zilla-Util-Test-KENTNL	1.005014
perl-Domain-PublicSuffix	0.19
perl-DublinCore-Record	0.03
perl-Dumbbench	0.503
perl-EBook-EPUB	0.6
perl-EV	4.33
perl-Eidolon	0.02
perl-ElasticSearch-SearchBuilder	0.19
perl-Email-Abstract	3.009
perl-Email-Address	1.913
perl-Email-Address-List	0.06
perl-Email-Address-XS	1.05
perl-Email-Date	1.104
perl-Email-Date-Format	1.008
perl-Email-Find	0.10
perl-Email-Fingerprint	0.49
perl-Email-Folder	0.860
perl-Email-FolderType	0.814
perl-Email-MIME	1.953
perl-Email-MIME-Attachment-Stripper	1.317
perl-Email-MIME-ContentType	1.028
perl-Email-MIME-Encodings	1.317
perl-Email-MIME-Kit	3.000007
perl-Email-MessageID	1.408
perl-Email-Outlook-Message	0.921
perl-Email-Reply	1.204
perl-Email-Send	2.201
perl-Email-Send-IO	2.201
perl-Email-Sender	2.600
perl-Email-Simple	2.218
perl-Email-Simple-FromHandle	0.055
perl-Email-Stuff	2.105
perl-Email-Stuffer	0.020
perl-Email-Valid	1.203
perl-Email-Valid-Loose	0.05
perl-Encode	3.19
perl-Encode-Base32-Crockford	2.112991
perl-Encode-Base58	0.01
perl-Encode-Detect	1.01
perl-Encode-EUCJPASCII	0.03
perl-Encode-HanExtra	0.23
perl-Encode-IMAPUTF7	1.05
perl-Encode-JIS2K	0.03
perl-Encode-JP-Emoji	0.60
perl-Encode-Locale	1.05
perl-Encode-Newlines	0.05
perl-Encoding-FixLatin	1.04
perl-EntityModel-Log	0.006
perl-Env-Path	0.19
perl-Env-Sanctify	1.12
perl-Error	0.17029
perl-Error-Helper	1.0.0
perl-Error-Pure	0.31
perl-Error-Pure-Output-Text	0.23
perl-Eval-Closure	0.14
perl-Eval-LineNumbers	0.35
perl-Event	1.28
perl-Event-ExecFlow	0.64
perl-Event-RPC	1.10
perl-Excel-Template	0.34
perl-Excel-Template-Plus	0.06
perl-Excel-Writer-XLSX	1.11
perl-Exception-Base	0.2501
perl-Exception-Class	1.45
perl-Exception-Class-DBI	1.04
perl-Exception-Class-TryCatch	1.13
perl-Exception-Handler	1.004
perl-Exception-Warning	0.0401
perl-Expect	1.35
perl-Expect-Simple	0.04
perl-Export-Attrs	0.1.0
perl-Exporter	5.77
perl-Exporter-Cluster	0.31
perl-Exporter-Declare	0.114
perl-Exporter-Easy	0.18
perl-Exporter-Lite	0.09
perl-Exporter-Tidy	0.08
perl-Exporter-Tiny	1.006002
perl-ExtUtils-CBuilder	0.280236
perl-ExtUtils-CChecker	0.11
perl-ExtUtils-Config	0.008
perl-ExtUtils-Constant	0.25
perl-ExtUtils-CppGuess	0.26
perl-ExtUtils-Depends	0.8001
perl-ExtUtils-F77	1.26
perl-ExtUtils-Helpers	0.026
perl-ExtUtils-InferConfig	1.04
perl-ExtUtils-Install	2.22
perl-ExtUtils-InstallPAR	0.03
perl-ExtUtils-InstallPaths	0.012
perl-ExtUtils-LibBuilder	0.08
perl-ExtUtils-MakeMaker	7.70
perl-ExtUtils-MakeMaker-CPANfile	0.09
perl-ExtUtils-Manifest	1.75
perl-ExtUtils-ParseXS	3.44
perl-ExtUtils-PkgConfig	1.160000
perl-ExtUtils-Typemap	1.00
perl-ExtUtils-Typemaps-Default	1.05
perl-ExtUtils-XSBuilder	0.28
perl-ExtUtils-XSpp	0.18
perl-FCGI	0.82
perl-FCGI-Client	0.09
perl-FCGI-ProcManager	0.28
perl-FCGI-ProcManager-MaxRequests	0.02
perl-FFI-CheckLib	0.31
perl-FTN-Address	1.04
perl-FTN-Log	0.10
perl-FTN-Nodelist	1.08
perl-Feature-Compat-Try	0.05
perl-Feed-Find	0.13
perl-Fennec-Lite	0.004
perl-File-ANVL	1.05
perl-File-AtomicWrite	1.21
perl-File-BaseDir	0.09
perl-File-Basename-Object	0.01
perl-File-Binary	1.7
perl-File-Cache	0.16
perl-File-Cache-Persistent	0.3
perl-File-ChangeNotify	0.31
perl-File-Comments	0.08
perl-File-ConfigDir	0.021
perl-File-Copy-Recursive	0.45
perl-File-Copy-Recursive-Reduced	0.006
perl-File-DesktopEntry	0.22
perl-File-DirCompare	0.7
perl-File-FcntlLock	0.22
perl-File-Fetch	1.04
perl-File-Find-Closures	1.113
perl-File-Find-Duplicates	1.00
perl-File-Find-Object	0.3.7
perl-File-Find-Rule	0.34
perl-File-Find-Rule-Perl	1.16
perl-File-Find-Rule-VCS	1.09
perl-File-Finder	0.53
perl-File-Flat	1.07
perl-File-Flock	2014.01
perl-File-Flock-Retry	0.632
perl-File-FnMatch	0.02
perl-File-HomeDir	1.006
perl-File-Inplace	0.20
perl-File-LibMagic	1.23
perl-File-Listing	6.15
perl-File-MMagic	1.30
perl-File-Map	0.71
perl-File-MimeInfo	0.33
perl-File-MkTemp	1.0.6
perl-File-Mork	0.4
perl-File-NFSLock	1.29
perl-File-Namaste	1.04
perl-File-Next	1.18
perl-File-Object	0.18
perl-File-Pairtree	1.02
perl-File-Path	2.180000
perl-File-Path-Tiny	1.0
perl-File-ReadBackwards	1.06
perl-File-Remote	1.17
perl-File-Remove	1.61
perl-File-Rename	1.31
perl-File-Rsync	0.49
perl-File-SearchPath	0.07
perl-File-Share	0.27
perl-File-ShareDir	1.118
perl-File-ShareDir-Install	0.14
perl-File-ShareDir-PathClass	1.112440
perl-File-ShareDir-ProjectDistDir	1.000009
perl-File-ShouldUpdate	0.2.1
perl-File-Slurp	9999.32
perl-File-Slurp-Tiny	0.004
perl-File-Slurp-Tree	1.24
perl-File-Slurper	0.014
perl-File-Sort	1.01
perl-File-Spec-Native	1.004
perl-File-Stat-Bits	1.01
perl-File-Stat-OO	0.03
perl-File-Sync	0.11
perl-File-Tail	1.3
perl-File-Temp	0.2311
perl-File-Tempdir	0.02
perl-File-Touch	0.12
perl-File-TreeCreate	0.0.1
perl-File-Type	0.22
perl-File-Type-WebImages	1.01
perl-File-Unpack	0.70
perl-File-Util	4.201720
perl-File-Value	1.02
perl-File-Which	1.27
perl-File-Write-Rotate	0.321
perl-File-chdir	0.1011
perl-File-chmod	0.42
perl-File-lchown	0.02
perl-File-pushd	1.016
perl-FileHandle-Fmode	0.14
perl-FileHandle-Unget	0.1634
perl-Filesys-Df	0.92
perl-Filesys-Notify-Simple	0.14
perl-Filesys-Statvfs	0.82
perl-Filter	1.64
perl-Finance-Quote	1.54
perl-Finance-QuoteHist	1.32
perl-Find-Lib	1.04
perl-FindBin-Real	1.05
perl-FindBin-libs	3.0.2
perl-Flickr-API	1.28
perl-Flickr-API2	2.50
perl-Flickr-Upload	1.6
perl-Flow	1.01
perl-Font-AFM	1.20
perl-Font-FreeType	0.16
perl-Font-TTF	1.06
perl-Forest	0.10
perl-FormValidator-Simple	0.29
perl-Format-Human-Bytes	0.06
perl-FreeBSD-Ports-INDEXhash	1.2.2
perl-FreezeThaw	0.5001
perl-Frontier-RPC	0.07b4
perl-Function-Fallback-CoreOrPP	0.090
perl-Function-Parameters	2.002003
perl-Furl	3.14
perl-Fuse	0.16.1
perl-Future	0.50
perl-Future-IO	0.14
perl-GD	2.78
perl-GD-Barcode	1.15
perl-GD-Graph3d	0.63
perl-GD-SVG	0.33
perl-GD-SecurityImage	1.75
perl-GDGraph	1.54
perl-GDTextUtil	0.86
perl-GIS-Distance	0.20
perl-GIS-Distance-Fast	0.16
perl-GPS-Point	0.20
perl-GSM-SMS	0.163
perl-GSSAPI	0.28
perl-GStreamer1	0.003
perl-Games-Bingo	0.18
perl-Games-GuessWord	0.16
perl-Games-Mastermind	0.06
perl-Games-Maze	1.09
perl-Gearman	2.004.015
perl-Gearman-Server	1.130.1
perl-Gedcom	1.20
perl-Gen-Test-Rinci-FuncResult	0.06
perl-Geo-Calc	0.12
perl-Geo-Coordinates-UTM	0.11
perl-Geo-IP	1.51
perl-Geo-IP2Location	8.70
perl-Geo-Postcodes	0.32
perl-Geo-ShapeFile	3.03
perl-Geography-Countries	2009041301
perl-Geography-JapanesePrefectures	0.11
perl-Geometry-Primitive	0.24
perl-Getopt-ArgvFile	1.11
perl-Getopt-Euclid	0.4.5
perl-Getopt-GUI-Long	0.93
perl-Getopt-Helpful	0.04
perl-Getopt-Long	2.54
perl-Getopt-Long-Complete	0.317
perl-Getopt-Long-Descriptive	0.111
perl-Getopt-Long-Util	0.899
perl-Getopt-Lucid	1.10
perl-Getopt-Mixed	1.12
perl-Getopt-Std-Strict	1.01
perl-Getopt-Tabular	0.3
perl-Git-PurePerl	0.53
perl-Git-Repository	1.325
perl-Git-Repository-Plugin-Log	1.314
perl-Git-Version-Compare	1.005
perl-Git-Wrapper	0.048
perl-Glib	1.3293
perl-Glib-Object-Introspection	0.050
perl-Gnome2-Canvas	1.006
perl-Gnome2-VFS	1.083
perl-Gnome2-Wnck	0.18
perl-GnuPG-Interface	1.02
perl-Goo-Canvas	0.06
perl-GooCanvas2	0.06
perl-Google-ProtocolBuffers	0.12
perl-Graph	0.9727
perl-Graph-Easy	0.76
perl-Graph-ReadWrite	2.10
perl-GraphViz	2.26
perl-GraphViz2	2.67
perl-Graphics-Color	0.31
perl-Graphics-ColorNames	3.5.0
perl-Graphics-ColorNamesLite-WWW	1.14.000
perl-Graphics-ColorUtils	0.17
perl-Graphics-GnuplotIF	1.8
perl-Graphics-Primitive	0.67
perl-Graphics-Primitive-Driver-Cairo	0.47
perl-Graphics-Toolkit-Color	1.08
perl-Gravatar-URL	1.07
perl-Growl-GNTP	0.21
perl-Gtk2	1.24993
perl-Gtk2-AppIndicator	0.15
perl-Gtk2-Ex-FormFactory	0.67
perl-Gtk2-Ex-PodViewer	0.18
perl-Gtk2-Ex-Simple-List	0.50
perl-Gtk2-GladeXML	1.007
perl-Gtk2-ImageView	0.05
perl-Gtk2-Notify	0.05
perl-Gtk2-SourceView2	0.10
perl-Gtk2-TrayIcon	0.06
perl-Gtk2-Unique	0.05
perl-Gtk3	0.038
perl-Gtk3-ImageView	10
perl-Gtk3-SimpleList	0.21
perl-Guard	1.023
perl-HTML-Clean	1.4
perl-HTML-Declare	2.6
perl-HTML-Element-Extended	1.18
perl-HTML-Encoding	0.61
perl-HTML-Entities-Interpolate	1.10
perl-HTML-Escape	1.11
perl-HTML-FillInForm	2.22
perl-HTML-Form	6.11
perl-HTML-FormHandler	0.40068
perl-HTML-FormatExternal	26
perl-HTML-FormatText-WithLinks	0.15
perl-HTML-FormatText-WithLinks-AndTables	0.07
perl-HTML-FromANSI-Tiny	0.105
perl-HTML-FromText	2.07
perl-HTML-Gumbo	0.18
perl-HTML-HTML5-Entities	0.004
perl-HTML-HTML5-Parser	0.992
perl-HTML-Lint	2.32
perl-HTML-Mason	1.60
perl-HTML-Mason-PSGIHandler	0.53
perl-HTML-Parser	3.81
perl-HTML-Prototype	1.48
perl-HTML-Quoted	0.04
perl-HTML-Restrict	3.0.2
perl-HTML-RewriteAttributes	0.05
perl-HTML-Scrubber	0.19
perl-HTML-Selector-XPath	0.26
perl-HTML-SimpleParse	0.12
perl-HTML-Stream	1.60
perl-HTML-Strip	2.12
perl-HTML-Table	2.08a
perl-HTML-TableExtract	2.15
perl-HTML-TagCloud	0.38
perl-HTML-TagParser	0.20
perl-HTML-Tagset	3.20
perl-HTML-Template	2.97
perl-HTML-Template-Compiled	1.003
perl-HTML-Template-Expr	0.07
perl-HTML-Template-JIT	0.05
perl-HTML-Template-Pro	0.9524
perl-HTML-Tidy	1.60
perl-HTML-Tiny	1.08
perl-HTML-TokeParser-Simple	3.16
perl-HTML-Tree	5.07
perl-HTML-TreeBuilder-LibXML	0.26
perl-HTML-TreeBuilder-XPath	0.14
perl-HTML-WikiConverter	0.68
perl-HTML-WikiConverter-MediaWiki	0.59
perl-HTTP-Body	1.22
perl-HTTP-BrowserDetect	3.38
perl-HTTP-Cache-Transparent	1.4
perl-HTTP-CookieJar	0.014
perl-HTTP-CookieMonster	0.11
perl-HTTP-Cookies	6.10
perl-HTTP-DAV	0.49
perl-HTTP-Daemon	6.16
perl-HTTP-Date	6.06
perl-HTTP-Entity-Parser	0.25
perl-HTTP-HeaderParser-XS	0.20
perl-HTTP-Headers-ActionPack	0.09
perl-HTTP-Headers-Fast	0.22
perl-HTTP-Lite	2.44
perl-HTTP-Message	6.44
perl-HTTP-MultiPartParser	0.02
perl-HTTP-Negotiate	6.01
perl-HTTP-Parser	0.06
perl-HTTP-Parser-XS	0.17
perl-HTTP-Proxy	0.304
perl-HTTP-Recorder	0.07
perl-HTTP-Request-AsCGI	1.2
perl-HTTP-Request-Params	1.02
perl-HTTP-Response-Encoding	0.06
perl-HTTP-Server-Simple	0.52
perl-HTTP-Server-Simple-Mason	0.14
perl-HTTP-Server-Simple-PSGI	0.16
perl-HTTP-Thin	0.006
perl-HTTP-Tiny	0.086
perl-HTTP-Tiny-Paranoid	0.07
perl-HTTP-Tinyish	0.18
perl-HTTP-XSCookies	0.000021
perl-Hash-AsObject	0.13
perl-Hash-AutoHash	1.17
perl-Hash-AutoHash-Args	1.18
perl-Hash-DefHash	0.072
perl-Hash-FieldHash	0.15
perl-Hash-Flatten	1.19
perl-Hash-Merge	0.302
perl-Hash-Merge-Simple	0.051
perl-Hash-MoreUtils	0.06
perl-Hash-MultiValue	0.16
perl-Hash-Objectify	0.008
perl-Hash-Ordered	0.014
perl-Hash-SafeKeys	0.04
perl-Hash-SharedMem	0.005
perl-Hash-Util-FieldHash-Compat	0.11
perl-Heap	0.80
perl-Hook-LexWrap	0.26
perl-ICal-Format-Natural	1.121310
perl-ICal-QuickAdd	1.00
perl-IO	1.51
perl-IO-AIO	4.80
perl-IO-All	0.87
perl-IO-Any	0.09
perl-IO-Async	0.802
perl-IO-Callback	2.00
perl-IO-Capture	0.05
perl-IO-CaptureOutput	1.1105
perl-IO-Compress	2.204
perl-IO-Compress-Lzma	2.204
perl-IO-Digest	0.11
perl-IO-Event	0.813
perl-IO-Extended	0.16
perl-IO-FDPass	1.3
perl-IO-HTML	1.004
perl-IO-Handle-Util	0.02
perl-IO-Interactive	1.025
perl-IO-Interface	1.09
perl-IO-Multiplex	1.16
perl-IO-Pager	2.10
perl-IO-Pipely	0.006
perl-IO-Prompt	0.997004
perl-IO-Pty-Easy	0.10
perl-IO-SessionData	1.03
perl-IO-Socket-INET6	2.73
perl-IO-Socket-IP	0.41
perl-IO-Socket-Multicast	1.12
perl-IO-Socket-PortState	0.03
perl-IO-Socket-SSL	2.083
perl-IO-Socket-Timeout	0.32
perl-IO-Socket-UNIX-Util	0.05
perl-IO-String	1.08
perl-IO-Stty	0.04
perl-IO-Tee	0.66
perl-IO-TieCombine	1.005
perl-IO-Tty	1.17
perl-IO-Zlib	1.14
perl-IO-stringy	2.113
perl-IOC	0.29
perl-IP-Country	2.28
perl-IPC-Cmd	1.04
perl-IPC-Exe	2.002001
perl-IPC-Run	20220807.0
perl-IPC-Run-SafeHandles	0.04
perl-IPC-Run3	0.048
perl-IPC-ShareLite	0.17
perl-IPC-Signal	1.00
perl-IPC-System-Options	0.341
perl-IPC-System-Simple	1.30
perl-IRC-Utils	0.12
perl-IRI	0.011
perl-Ima-DBI	0.35
perl-Ima-DBI-Contextual	1.006
perl-Image-Base	1.17
perl-Image-ExifTool	12.64
perl-Image-Imlib2	2.03
perl-Image-Info	1.43
perl-Image-MetaData-JPEG	0.159
perl-Image-Sane	5
perl-Image-Scale	0.14
perl-Image-Size	3.300
perl-Imager	1.019
perl-Imager-Graph	0.12
perl-Import-Into	1.002005
perl-Importer	0.026
perl-InfluxDB	1.005
perl-Inline	0.86
perl-Inline-C	0.82
perl-Inline-Python	0.57
perl-Internals	1.1
perl-Iterator	0.03
perl-Iterator-Util	0.02
perl-JE	0.066
perl-JIRA-Client	0.45
perl-JIRA-Client-REST	0.06
perl-JIRA-REST	0.023
perl-JS	0.29
perl-JSON	4.10
perl-JSON-Any	1.39
perl-JSON-Color	0.133
perl-JSON-DWIW	0.47
perl-JSON-MaybeXS	1.004005
perl-JSON-PP	4.16
perl-JSON-Parse	0.62
perl-JSON-RPC	1.06
perl-JSON-Validator	5.14
perl-JSON-WebToken	0.10
perl-JSON-XS	4.03
perl-JavaScript-Minifier	1.16
perl-JavaScript-Minifier-XS	0.15
perl-Jcode	2.07
perl-Kolab-Util	1.01
perl-Krb5	1.9
perl-Kwalify	1.23
perl-Kwiki	0.39
perl-L	1.0.1
perl-LEOCHARRE-Class2	1.19
perl-LEOCHARRE-DEBUG	1.14
perl-LEOCHARRE-Dir	1.09
perl-LWP-Authen-Negotiate	0.08
perl-LWP-Authen-OAuth2	0.20
perl-LWP-Authen-Wsse	0.05
perl-LWP-ConsoleLogger	1.000001
perl-LWP-Curl	0.14
perl-LWP-MediaTypes	6.04
perl-LWP-Online	1.08
perl-LWP-Protocol-connect	6.09
perl-LWP-Protocol-http10	6.03
perl-LWP-Protocol-https	6.10
perl-LWP-UserAgent-Determined	1.07
perl-LWPx-ParanoidAgent	1.12
perl-LaTeX-Driver	1.2.0
perl-LaTeX-Encode	0.092.0
perl-LaTeX-Table	1.0.6
perl-Layout-Manager	0.35
perl-Lazy-Lockfile	1.23
perl-Lchown	1.01
perl-Lexical-Persistence	1.023
perl-Lexical-SealRequireHints	0.012
perl-Lexical-Var	0.010
perl-Libssh-Session	0.8
perl-License-Syntax	0.13
perl-Lingua-EN-FindNumber	1.32
perl-Lingua-EN-Inflect	1.905
perl-Lingua-EN-Inflect-Number	1.12
perl-Lingua-EN-Inflect-Phrase	0.20
perl-Lingua-EN-Number-IsOrdinal	0.05
perl-Lingua-EN-Numbers	2.03
perl-Lingua-EN-Numbers-Ordinate	1.05
perl-Lingua-EN-PluralToSingular	0.21
perl-Lingua-EN-Sentence	0.34
perl-Lingua-EN-Tagger	0.31
perl-Lingua-EN-Words2Nums	0.18
perl-Lingua-Identify	0.56
perl-Lingua-PT-Stemmer	0.02
perl-Lingua-Preferred	0.2.4
perl-Lingua-Stem	2.31
perl-Lingua-Stem-Fr	0.02
perl-Lingua-Stem-It	0.02
perl-Lingua-Stem-Ru	0.04
perl-Lingua-Stem-Snowball	0.952
perl-Lingua-Stem-Snowball-Da	1.01
perl-Lingua-StopWords	0.12
perl-Lingua-Translit	0.29
perl-Linux-Cpuinfo	1.8
perl-Linux-DesktopFiles	0.25
perl-Linux-Inotify2	2.3
perl-Linux-Pid	0.04
perl-Linux-Systemd	1.201600
perl-List-AllUtils	0.19
perl-List-BinarySearch	0.25
perl-List-BinarySearch-XS	0.09
perl-List-Compare	0.55
perl-List-Gen	0.974
perl-List-MoreUtils	0.430
perl-List-MoreUtils-XS	0.430
perl-List-SomeUtils	0.59
perl-List-SomeUtils-XS	0.58
perl-List-UtilsBy	0.12
perl-Locale-Codes	3.74
perl-Locale-Maketext-Fuzzy	0.11
perl-Locale-Maketext-Gettext	1.32
perl-Locale-Maketext-Lexicon	1.00
perl-Locale-Maketext-Simple	0.21
perl-Locale-Msgfmt	0.15
perl-Locale-PO	0.27
perl-Locale-US	3.04
perl-Lock-File	1.03
perl-LockFile-Simple	0.208
perl-Log-Agent	1.005
perl-Log-Any	1.716
perl-Log-Any-Adapter-Callback	0.101
perl-Log-Any-Adapter-Dispatch	0.08
perl-Log-Any-Adapter-Log4perl	0.09
perl-Log-Any-Adapter-Screen	0.140
perl-Log-Any-Adapter-TAP	0.003003
perl-Log-Any-App	0.540
perl-Log-Any-IfLOG	0.090
perl-Log-Contextual	0.008001
perl-Log-Dispatch	2.71
perl-Log-Dispatch-Array	1.005
perl-Log-Dispatch-ArrayWithLimits	0.050
perl-Log-Dispatch-Config	1.04
perl-Log-Dispatch-Configurator-Any	1.122640
perl-Log-Dispatch-Dir	0.160
perl-Log-Dispatch-FileRotate	1.38
perl-Log-Dispatch-FileWriteRotate	0.062
perl-Log-Dispatch-Perl	0.05
perl-Log-Dispatchouli	3.005
perl-Log-Fast	2.0.1
perl-Log-Handler	0.90
perl-Log-Log4perl	1.57
perl-Log-Message	0.08
perl-Log-Message-Simple	0.10
perl-Log-Minimal	0.19
perl-Log-Report	1.34
perl-Log-Report-Optional	1.07
perl-Log-Trace	1.070
perl-Log-TraceMessages	1.4
perl-Log-ger	0.040
perl-Logfile	0.302
perl-Long-Jump	0.000001
perl-MARC	1.07
perl-MARC-Charset	1.35
perl-MARC-Crosswalk-DublinCore	0.02
perl-MARC-Lint	1.52
perl-MARC-Record	2.0.7
perl-MARC-XML	1.0.3
perl-MCE	1.888
perl-MCE-Shared	1.885
perl-MD5	2.03
perl-MDV-Packdrakeng	1.13
perl-MIME-Base32	1.02a
perl-MIME-Base64	3.16
perl-MIME-Base64-URLSafe	0.01
perl-MIME-Charset	1.013.1
perl-MIME-EncWords	1.014.3
perl-MIME-Lite	3.033
perl-MIME-Lite-TT-HTML	0.04
perl-MIME-Types	2.24
perl-MIME-tools	5.510
perl-MLDBM	2.05
perl-MLDBM-Sync	0.30
perl-MP3-Info	1.26
perl-MP3-Tag	1.16
perl-MP4-Info	1.13
perl-MRO-Compat	0.15
